voltage,current,frequency,timing_delay,signal_strength,temperature,fault
2.1659639833859785,0.6331052123711541,88.3414460179152,20.238489835128192,0.5374126531527562,54.79084734834075,1
1.9050381467202775,1.4194140757724978,82.62099136605515,16.716666359739236,0.4244645571638424,50.551385865530065,1
3.3366598246096846,0.46948949658150524,98.94276663650048,10.188550196951093,0.9147112064506747,25.1704188992678,0
3.330154734233361,0.5025844236395045,100.72992200493245,11.596553783922431,0.8743393216764208,26.33668097743616,0
3.3971570950954355,0.48599758370121654,98.32158066532199,10.119623432055574,0.8978261525093069,24.871623645783004,0
2.351392213447597,0.9095862724469264,68.49277478016437,20.70170466139801,0.44792202573316064,35.17856028435154,1
3.3174577812831836,0.47510690593377164,97.89316887365268,10.81233922923478,0.9319195962804192,20.58886788580186,0
3.4644967713501282,0.4910763313357044,98.43020337383552,9.990645621777052,0.9151909297802439,26.822725444349445,0
1.955980563038962,1.5909834111948191,89.8448498610505,17.65948350640819,0.6365627749528355,45.756968357354864,1
2.3127449666201154,0.8665259251459346,84.16525765610487,18.82110017065523,0.6682792257191378,41.06434476104413,1
2.5889077748431,1.3518722967917778,81.31064214372304,20.756939254923008,0.4725048935710704,58.226477097428244,1
3.306428001909546,0.5003686786613079,100.08762294395822,9.732018277442975,0.9709801502256818,27.022926070816712,0
3.2322838288487885,0.48464404869791744,102.9814522736999,10.143562082600912,0.8821485399596696,24.45201383634139,0
2.25659223693249,1.8637593118191726,85.67334584148557,16.395439945720913,0.3304731905772975,39.627902344155636,1
1.4289361257574424,1.0807326703524835,79.83542342371683,18.18595849305882,0.4253057229773237,41.6397781816467,1
1.732348269659024,1.145565279225745,87.59566883482013,19.445653789971026,0.4229149060026735,49.44753161316674,1
2.419330084321551,1.575852790328245,86.67627384210236,17.52816694137575,0.4299861782072839,56.127778864011205,1
3.326105527217989,0.48042472568435385,96.00359863093578,11.02874773485585,0.8464071383479923,25.422567384558945,0
2.6504106992113026,0.9321637453524347,74.54104174215229,17.47450650462699,0.4614049999073316,54.41747970547471,1
2.044245586428528,1.3612889708849638,77.97389397741227,16.520457672054064,0.2975340395928153,40.19098757864923,1
1.2843620922695274,1.3092420888163985,83.26295140043038,22.309857354766283,0.49836992944475417,38.55360276092636,1
3.2937320902726825,0.4951752788428734,100.61766602519793,9.113483765896559,0.8541904042259378,27.411989033093633,0
3.3013001891877907,0.47778848309068345,96.61408637160923,10.608579260412748,0.8196169486440971,25.699300094599387,0
2.9381965136041015,1.1506994382343827,76.55928505458644,18.97236958312388,0.5119360302413248,69.78639547257006,1
2.321501065223688,1.2800455188886206,81.89405557182769,12.171488020366118,0.5075341548748521,50.65625887688628,1
3.2708306250206722,0.4819136674979118,97.95441486960318,9.440191283355494,0.8754181907183977,22.738223129348167,0
3.36228499323475,0.500928730963123,98.48640982286108,10.223858462905138,0.9670230525895174,26.50115833504353,0
3.397511973341775,0.49930630225226436,100.29733491440422,9.69378131267978,0.9445191581759893,24.513232041249964,0
1.456418215707875,1.7136120852053676,77.12005499346388,16.821775734437747,0.5013175482347222,50.100846497849666,1
3.180869650279735,0.503961695215357,101.96353097398318,9.49672871736018,0.9640821897501884,25.34367867958706,0
2.389928642647566,1.1317571220139777,85.57823172307431,20.620383816161794,0.5102108403872931,48.671952013394325,1
3.182528033903301,1.2905100026705205,86.25702335192753,19.98756442906088,0.412037727666684,25.770651191195757,1
3.2579354677234638,0.4815566935164475,94.20748924361263,10.687438209574092,0.8548974222821245,26.23942289193227,0
3.297909840603585,0.4913100754513537,101.07301968714081,9.098430161872027,0.9997833744891982,24.809071505821855,0
2.5757748852870215,1.0982633162189883,84.55263641182229,19.046446371474065,0.5719261322002412,61.67770336984813,1
1.9138404735310386,1.4799384217023208,60.938941282449946,18.2526283989664,0.3730348547811532,44.16025833949101,1
3.2884351717611757,0.5105960835583057,102.15736166686258,10.830629607273934,0.8737955801032704,24.56596589915126,0
2.4327084118458893,1.2677284569335263,84.52139085176077,16.011142956400416,0.6786628782160216,45.85766369632107,1
2.0759557463346137,1.1039106586390073,93.61478515726144,24.22582040208768,0.40224873167653763,35.260769652024386,1
3.349799829124545,0.4840340551092309,103.42341696028468,9.892539484855632,0.8725856351754699,25.91677340710297,0
3.152147800963257,0.4505671099974542,99.65474540011836,9.69889396981911,0.85887900338089,29.853432972691046,0
3.4368631557532345,0.4695362619043245,96.06728682124799,9.54030770420679,0.9257127378008918,25.504480792853354,0
3.2446350694652817,0.5113953456046441,102.5795055081655,10.528028404533027,0.9249842555151467,27.27124029436589,0
3.228015579160529,0.4840620948905905,101.76731987497334,10.234387128037511,0.9560515333662236,25.86591965072139,0
2.8181677028529895,1.193316306244886,77.89784390769168,19.44380697087628,0.8033885345854221,51.825612360412435,1
3.4876170839215885,0.49281415818425883,103.12302239345371,10.212030522232045,0.8537883427865848,27.776675556416897,0
2.762898323771095,0.9369678656364465,73.7554955691497,20.11562836164159,0.6100321720258799,50.82814914811629,1
3.5060747924881985,0.5214726349971954,101.07659215809926,9.010350094812106,0.9523658853310725,23.56233522478254,0
3.3199059695573467,0.48545725648350263,104.63865907996339,9.694115454547358,0.9339686641478252,24.48764049500924,0
3.430547880715433,0.5206368907893727,100.02070523968676,9.865734676047083,0.9332962126027231,28.665114086958404,0
3.3491919171506503,0.5101454806221459,98.64456926049579,10.003211134905468,0.8535244569903795,20.7388670403856,0
3.095776651102367,1.5028415365787906,76.53247493086678,19.654230857131537,0.38537198200432304,55.06095245087488,1
2.8949194890903422,1.5108262953138767,91.03786638454247,19.17571177627547,0.5384255908541418,36.17452495013525,1
3.1587696298664705,0.5150277424674358,100.84833189280383,10.927046283167094,0.8380370802573264,23.297187131479372,0
3.2346670767426287,0.4848923413529336,98.46005353788271,10.250547084969922,0.8334843187130505,22.697971832760985,0
3.409877685198719,0.4912053788345165,101.63553259840057,10.073396505992775,0.9897605677956162,23.728884317191195,0
3.1769135683566043,0.4740984245587277,101.40234548462179,9.466233542872864,0.826623736712378,25.795854099893617,0
2.080490240311228,0.505156841109337,85.0684486465948,18.03868814162351,0.6436898082823526,44.57995945169078,1
2.4041230958424844,1.4616946140085352,83.71495104379605,14.737329779165854,0.3089621677105101,45.36805109389073,1
3.2142842443583715,0.4774189645756554,102.7840045726892,9.987902196804542,0.8821277288594787,24.39590900102027,0
3.313074057728609,0.5362489711599385,102.47218635042087,10.275742688020234,0.8959238663449177,24.607066833143804,0
3.1932379570617404,0.4728028771804016,97.15637866651632,9.21456192396575,0.8350209381536201,24.167611190229493,0
2.7394329066566967,0.948923788861116,77.2420502429226,19.155957047279113,0.6156125314428181,40.16912855010436,1
1.7136702773645882,1.0426298958698847,88.95251135180416,20.8138694917835,0.6739759949582517,52.78980984681894,1
3.4896792982653944,0.5300798597716537,101.12781824010472,9.74761253938589,0.8371211070542692,22.534953370462983,0
3.267233785340223,0.5066732421057389,100.1038917716146,10.451967420543097,0.8430583441109616,25.11604546961679,0
3.1387284128810347,0.5148652818804543,100.82759819490299,10.307683742006526,0.8909387913390949,27.9633268049252,0
3.0932557899960123,0.5130040235591732,100.36204311740741,10.134563470622554,0.8353868652447191,26.280959590401647,0
2.6769503671278736,1.6887499094702836,91.26871731838885,22.15013007869708,0.2600907856708533,40.08368973047124,1
3.458601681614535,0.5076039570201193,101.41621735337718,9.247639812984499,0.9597054701523686,22.59359828922171,0
1.7438896181754746,1.8126228120431231,96.39596656997558,20.561879153333454,0.3891953752505656,42.34854902974798,1
2.312722432092086,1.6357850236458538,76.27833274560456,15.10958947117555,0.42347587795246744,43.26272954290515,1
